source_repository	source_path	source_revision	source_sha256	role	public_eligibility	canonical_counterpart	decision	evidence	validation	preservation
narikiri2-an9j-save-fix	analysis/complete_test_results.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d8067b7e8491cf271cdea3fc3ef424b03988ee45d90df53747e673043cdcb881	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_build_manifest.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	233f9b77c2fd7d8c66285fc20f61118222faad2db97576d5b4593eafa96dc0c9	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_font_allocation.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	245322b6b0fecd7da971d0fd8677e96313ef4ab3d70bc04c1154dcee43a38bed	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_font_diff_manifest.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	2470e9386bb8a68c9f0d8e684d8fe708b95e56fdba72939d9de74d3e4a12ba04	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_gate2_runtime.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0a208e9b6f8c3ed1e473f7f4c02872e4ccc8333a226fa995a23f4fed9127b88e	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_gate_matrix.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	70e2875661ba7a129b64a3028a1026e42ce11ba4844d23e45fea4f9c0700e701	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_preflight.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	2cf1a1adb6a89179abb2754709a7064cf1dd4e94079c491815992726e7419756	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_test_results.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0230ae03248f80b4afa662d0f696b514b6abe43576b9f3c9918bd9f09212af97	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_visual_acceptance.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	b08348bd8b6fcc376f8919d8dad4ccc3d2a3e32a470bfdc441275f50730d65eb	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/dalmoori_visual_test_matrix.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1bd5de551b7c41555e430cf2dc2ed5105aa611a4a1d008c5711405ad4949f519	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/development_integrity_verification.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	b700196f95dfe14ee46fa941c3626bf3c331dc06c751930077543c5ade96cf54	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/development_package_verification.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	36500338a38196ca9b4c2d5e6cb27b5466b797b57d9ecc4020222ce6eeac0088	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/development_runtime_acceptance.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	34c26fc30d6ddae1756eca72d37f5b80a48fe4ae3c71982c49e6569a54579e29	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/encyclopedia_text_inventory.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	82a77aec7c3ef227430495c6cd701d27d5f1d3597f52ab2a7add0a5c8885cb91	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/expanded_pointer_survey.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	6bc0bd83ebdf23cec924233f558cf0f87289bcee8ddfa3a7eff67013f4ad7d7e	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/expanded_pointer_survey.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e7ad2c65704827ae0b00e59037eb471f87b57f5037d9efe6f56b6970ff6e789c	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/extended_compact_summary.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f69e5d4f8bb9b0471fde63b01d5aa09391875b1f4a91a30bd928bdcf03a2a91f	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/final_diff_manifest.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a745f0f13fe1187f23611e7131af52bdc61d042af2b9dfb532d7eecca04f92f8	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/final_diff_report.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	5096ae1c8c1d73e5aa3e96f12bd2b7a9c8d3a6c48bcacb2d16e8bee3aab75ac9	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/final_hardware_acceptance.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	182efbcc9ca4b833e13aa5006ff68d1ec5b38487ab730e4e8d6282ec4976b72b	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/final_visual_test_matrix.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	15e537ae0ef5fa4c3a2062e98dae8ce3272d26f185deb15e234d4364719367a7	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/font_bank_inventory.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	325a61029f13af45b4abb2707bc8bf7888d255d256f13d84e857257c185e0768	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/font_bank_map.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	180f4cd42f25300dcbf23096d21702684d1880ade8c44accf29afa54445ddc44	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/generated-font-954b-9550.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	9f202be43d56e1abe837ed3ae224371c357f3bf90beef26c513f416e277ba047	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/generated-font-9568-956e.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	50da19b8e21dc69901b45262ffd6468e96e09f78f256462a7bd8825227daaf12	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/generated-font-95b0-95b7.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	27f5e20ee6d1c3d49ec41cb46c32d98d3078164f0c5e573686a3a89664f9341c	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
